2109,"- sabohat qodirovaning jahli chiqib ketdi. -boshqa mashina yo'q edi. tez yordam tashladi-yu, ketdi!"
1342,"u shuncha ichimlik qolib, toshkent suvi olgan edi. beixtiyor yoniga o'girildi."
3161,"- hoy, baraka topgur, bashoratxonni tanimaysizmi?"
2001,"shuning uchun kiyaveradi. sob bo'lganda, tashlab, yangisini oladi. to'g'ri emasmi?"
587,"- yo'q, ko'rmadim, agar qochib chiqqan bo'lsa, hovli tomonga ketgandir."
1311,shu payt nimadir chirq etdi. uning qo'lida pichoq yaraqlay boshladi.
2862,"charchaganmi, yo uyqusi kelyaptimi, ba'zi-ba'zida suyanchiqqa suyanib, chuqur nafas olib qo'yadi."
1884,-chaqirib ko'r. galiulin qichqirdi. -hech kim javob bermayapti.
3049,- solihabibi ham kelinning chehrasi yorishib turganidan yengil tortib gapga aralashdi.
538,nazorat kuchaytirildi.
3167,o'sha kuni uyimizda bayram bo'ldi. to'rt xotin o'tirishib olma choy ichishdi.
103,"-va'da qildilar-ku, opa!"
2253,"xizmatiga shaylanadigan,"
3083,"u shunday deb, ikkala qo'li bilan piyoz yuqi qo'limni labiga olib borib o'pdi."
742,kap-katta xotin nimadan cho'chib ketdi o'zi?
301,etlarim jimirlashib ketdi.
275,buni endi ko'ryapsizmi?
235,mana hozir ham shu uyga ketyapti.
978,"bolalaringni ham olib ket. o'zing qara, o'zing boq. och qolishganda jo'natma."
307,"ehtimol, o'sha paytda shunday qilish kerak bo'lgandir."
2261,"qarzimniyam, singan stolniyam. faqat haqorat qilmang."
374,"- bugun bozorga pista obketibdi, sotib kelsa, berarmish."
2276,lekin nahotki shuncha odam aybdor bo'lsa?
357,shuni olib kelyapman!
2496,"suyunishimni ham, suyunmasimni ham bilmayman. -ha, o'ylanib qoldingiz?"
2080,"kim bor yana? - deb so'raganda, men o'rtaga chiqdim."
3379,s
2129,"beshikdagi ukam cho'chib ketdi shekilli, chirillab yig'lay boshladi."
3210,-avtobus yo'lda buzilib qoldi.
1057,"- bor, bolam, o'ynab kel, - dedi oyim mening hamon qo'rqib turganimni ko'rib."
1599,n-nega ketadi? - dedi ingrab.
2687,"bilishimcha, gap faqat hurmatda emas edi. otamni ko'rgan odam uni chindan ham polvon derdi."
2934,keyin pallalarning qirrasini arraning tishiga o'xshatib jimjimador qilib qirqib chiqdi.
2962,- hayvon!
261,bir hafta burun kelishlaring kerak edi bu uyga. plan nimaligini bilasanlarmi senlar?!
1695,"- keyin birdan qaddini rostladiyu xitob qildi. - voy, qayoqdan kun chiqdi?! assalomu alaykum!"
1777,"qaysi qizga nisbatan mehr tuysam, xayolimda u paydo bo'laverdi."
259,"borib og'zini chaydi-da, kelib eshikni ochdi."
3370,k
3220,ammo uning hamon uyqusi kelmasdi.
1192,- bu qanaqa tuhmat! - dedi yig'i aralash.
1024,-tirrancha! o'chir ovozingni!
1762,- zumrad ariq labidagi xarsang ustiga engashdi.
2480,nega? o'zini yo'qotib qo'ygan opamning yelkalarini siltab so'radim.
964,labbay?
1569,"tahorat olib, yuz-qo'lini yuvguncha samovar qaynab chiqdi. achchiq qilib damladi."
881,-tanya... - dedi ayol va yer ostidan unga qarab qo'ydi.
2709,tekinga. - qaysi ish?
1665,ikkalasi bitta odam ekan-ku.
1020,"-yo'q, yo'q, - dedim zarda bilan."
1679,"agar borib o'zingiz aytmasangiz, men boraman. to'rttala bolamni yetaklab boraman."
1125,"butun qishloq temir qo'rg'on bo'ldi qosh qorayguncha, derazalar yopildi-yu, tanbalandi eshiklar."
1990,yusufning bir o'zi so'ppayib qoldi.
2074,bu vela edi. sakrab o'rnimdan turdim.
2921,hozir esa bunga uning o'zi ham ishonmaydi.
3241,jo'raboshining qo'lida boyagi qovoq. faqat odamning boshiga o'xshatib og'iz-burun teshib qo'yibdi.
1406,do'xtir ustma-ust dori yozib beryapti.
502,-obkeling! -sanjar qani? -uyga qaytishingiz bilan izingizdan kirib boradi.
2291,zaynobiddin omonov o'sha kuni uyiga ertaroq qaytdi. xotini hali kelmagan edi.
3300,beli bilan oyog'i sinib kasalxonada yotdi.
1895,"-topasan, - dedim. - dadang axir qahramon-ku! -rahmat, amaki."
1065,"aka-singil bo'ldik endi, umidaxon. biznikiga albatta borasiz."
1928,soqchilar boshlarini egishdi. oqsoqol belidagi charm hamyonini yechib ularga tutdi.
807,"bir amallab ishga kirib olsa edi, barchasidan qutularmidi..."
1836,"uning bu savolini boshi, qovoqlari og'irlashib borayotgan bemor ham eshitdi."
1191,nega? axir u gullarni yeru ko'kka ishonmasdi-ku!
164,amir buni tan olishga qiynalardi.
271,tanchaga tiqilib yotibman.
951,keskin harakatdan boshi aylandi.
944,"o'shanda ko'zimga olovday ko'rinib ketdi. kim bor yana? - deb so'raganda, men o'rtaga chiqdim."
913,ular kun bo'yi tosh tashishdi.
1091,-eshitaman! kim?
940,orqamga o'girildim.
561,gard yuqmagan-a! kim shunaqa kiyadi?
2717,sovuq ter nimadan bo'ldiykin?
1380,suratga tushishga vaqting yo'qmidi? kerak bo'lsa topasan-ku!
1559,oqsoqol avval o'g'lini yechdi.
1536,"hech kiming yo'qmi toshkanda? -yo'q, - aldadi sabohat va qizarib ketdi."
2985,"ha, said yana mag'lubu manzura - g'olib... said o'rnidan og'ir qo'zg'aldi."
717,- hali katta bo'lardi...
2912,katta qizi osh qildi.
3171,"mayli, ko'nglim g'am yema, axir baxt paydomidi? senmi eding qismatim yo bitmas yaromidi?"
217,"- chiq, amaking bilan so'rash."
522,"qidiryapmiz, daragi chiqishi kerak deyishdi."
2220,"u ham chalardi, yaxshi chertardi dutorni."
1964,chiqdim. eshik oldida botirali turardi. allaqanday bo'lib ketdim.
1512,dunyodagi hamma onalar farzandiga munosabat bobida bir-biriga juda o'xshaydi.
1005,o'zingizga biram yarashibdiki...
1819,...ertalab kimdir sekin yelkamga turtayotganini payqab uyg'onib ketdim.
144,"shu gapni men uch kun burun eshitgan bo'lsam, yetmish ikki soat."
3362,d
1256,"usiz nima bo'lardi? savri xola uyiga kelib, ayvonga cho'kkaladi. ancha o'tirdi."
60,undan katta bir paketni olib ustoziga uzatdi.
529,- kartoshka yeyishyapti.
1517,tushunyapsizmi?
2218,toshkent restorani sotib olindi.
1882,yuragim hapriqib ketdi. bordimu shartta uzib oldim.
2991,"endi uni tortib, o'ziga chorlab turadigan kuchning, rag'batning o'zi yo'q edi."
2960,dushman kutar betoqat. -qani bo'l!
1913,"ishqilib, nima bo'lsa ham lapar qosimjonga yoqdi."
2075,keyin birin-ketin mohira va nodiralar chopqillab chiqishdi.
3276,"u o'zi aytganidek, ertasiga sepkilli xolaning boshiga itning kunini soldi."
2870,jahllari chiqdi.
358,"tag'in kim biladi, sog' qolganlar ham bordir? balki ertaga uchrashib qolishar?"
541,"-uyda hech kim bo'lmasa-ya, oyi?"
2211,"o'sha eng og'ir rayonda, eng og'ir yillari ishlaganman."
1651,"yana choy quyib uzatgan edim, zebi xola bosh chayqadi."
272,"- faqat belim sal og'ridi. -o'tir, choy ichib olamiz."
2522,"lekin yarim chaqirimcha ham yurgani yo'q ediki, keng asfalt yo'l ustidan chiqib qoldi."
469,oying... oying kasalxonada... bir oycha yotsa kerak.
599,"muz-da, sirpanadi. hay, bir amallab olib chiqdim."
3207,"nima, sen kinoyulduzmisan?"
2594,bugun g'am-g'ussalaringni ko'ngildan chiqarib tashlaysan. nazirpolvon yo'q demadi.
121,ammamnikida men tengi o'rtog'im yo'q.
1226,tashvishimiz bo'lmaydi.
1004,ovozi asosiy ish va yashash manba'i bo'lganlar kasblarini o'zgartirishlariga to'g'ri keladi.
2738,"- aynovniy, - dedi u yuzimdan o'pib."
1657,"dadasi ham ularga o'xshab xursand, xursandligidan birmuncha xovliqib qolgan edi."
659,"- yusuf aka, - rashid chopib kelib davraga qo'shildi, - tomosha uchun uzr."
898,"- shukur, aylanay. o'g'lingizdan xat bormi?"
1860,"yusuf g'alati bo'lib ketdi, lekin indamadi. - juda soz joyga o'rnashibsan-ku, jo'ra."
422,"- ha, pista ko'mir."
512,"oradan uch kun o'tib, amir chilla o'tirishni bas qildi."
149,"lekin nima qilib beryapti o'sha bilgan narsasi, o'qigan kitoblari, yozgan maqolalari?"
371,yuraklari to'xtagunga qadar ham odamlarga yaxshilikni istadilar.
153,"o'zingni ham xafa qildirib qo'ymaysan. bor, joyingga bor endi."
281,ikki o'rtoq hafsalasizlik bilan o'rinlaridan turishdi. sulaymon ota ertasiga choyxonaga chiqmadi.
2085,"axir, mirazim hamma orzusiga erishdi-ku?!.. har ikki holda ham inson yakkalanib qolmadimi?.."
3076,"-bularda hech tinim yo'q, - qizishib gapirdi gulchehra."
1048,senga temur obrazi yoqadimi?
2758,"na bolalar bor, na xotinlar... hatto shara-bara ham ko'chamizdan o'tmaydigan bo'lib qoldi. alla"
3047,"zumrad, to'g'ri, degandek bosh irg'adi..."
2289,o'zi aytib berdi.
3080,u sumkasini nariroq surib yonimga o'tirdi.
1247,chol parvo qilmadi.
1131,institutni tamomlab qariyb o'n yil ishlagan.
2761,"ko'zlari javdiragancha teskari qaradi. bir zum suvga tikilib o'tirdi-da, xo'rsindi."
1471,tursun yana yugurib ko'chaga chiqib ketdi. solihabibi: hoy!
17,orqadagi soqchi ham besh metrcha masofada edi.
3106,"-ko'rsangiz taniysizmi? - so'rashdi undan. -tanisam kerak. taniyman, - dedi xolposhsha."
813,tushdik.
1022,xalqning o'zi bizga olib kelib beradi tikkan narsasini. chet elga nima qiziq?
1143,- ermon buva tantana bilan qaddini kerib qo'yadi.
2410,"-yuring, hov anavi yoqqa borib kelamiz."
2151,"bilmasangiz bilib qo'ying! bayram degani shuki, hammamiz yasanamiz."
100,"-uydagilar, oying qalay? - mehr bilan unga yangidan tikildim."
984,u ko'ktoyning oldiga bir narsa tashladi.
493,"- bilasiz, men bunaqa ishlarga aralashmayman!"
2882,er-xotin bir pas turishdi hovlining o'rtasida. hammayoq suv quygandek jimjit edi.
3205,"ziyamat hovliqib o'rnidan turishga intilar, it esa oyog'iga mahkam yopishganicha irillardi."
2092,"-mana, - dedi bola kichkina qizil eshikni ko'rsatib, - shu yerda turadilar. kiravering. men ketdim."
640,-o'nlarda men ham boraman. xayr bo'lmasa.
264,hatto nariga borganda ham yo'lkaga tushib olmadi.
653,"- bari bir, - deydi oyim o'ychan ohangda. - qonqusniyam yaxshi ko'rgin."
1896,"-kim biladi, - dedi samad aka o'ylanib."
909,"kuyla, sozim, kuyla, kuyla, tinma..."
2582,"- nimani, opovsi? - anovi govmish sigirni!"
2665,yuragi orqasiga tortib ketdi. endi nima qiladi?
2381,- shunaqa qo'rqoqmisan!
3121,nega shunaqa? - deya o'zimga - o'zim savollar berib qiynaldim.
3180,hammasini bir-bir ko'rdi - mol ko'rganday... keyin dedi:
2713,"aytsam, yo'q demaysizmi? -yo'q."
1047,"ko'ktoy bir pas nima qilishini bilmay turdi, yoqimli hid yana dimog'ini qitiqladi."
33,"bir moskvaga ketgan, deb eshitdim."
462,"dadamning qiyofasi shiddatli, yuzi qizarib-bo'zarib ketgan edi."
151,"- rahmat! keyin guldastani apil-tapil gazetaga o'rab, do'kondan chiqdim."
2529,u doim deraza oldidagi partada o'tirardi.
754,nochor odam pul yuboradimi! pul so'raydi.
2411,"ravshanbek achchiq-chuchukni ham, oshni ham ishtaha bilan yedi."
244,"- assalomu alaykum! - amir qo'lida obdasta, hovli tomondan yurib keldi. - vaalaykum assalom!"
607,- lekin nega qornimiz to'ymayapti?..
215,"ertalab esa har qanday andishani yig'ishtirdi-da, qaynotasinikiga yo'l oldi..."
1068,"mana, o'sha belgi - endi u shapaloqdek..."
2341,"subxon allo sizga,"
746,keyin-chi?
423,"adir ko'm-ko'k, daraxtlarning nozikkina barglari - boshlarini quyi solgan zumrad isirg'alardan."
2348,"- men endi boray. tursunboy, xayr, jiyan. kelib turgin, xayr, opa."
2065,o'g'illari to'rt yarim yildan beri qamoqda ekan.
3324,gumon to'g'ri chiqdi.
2584,farzandlarining kelajagini esa xudo biladi.
2978,ko'ngil qo'ydi atinaga yigitlarning qanchasi.
2649,to qabrga qo'ygunimizcha tinmadi.
810,birpasda peshonasi momataloq bo'lib ketdi. - oyi!
567,- botinkani nima qilaman?
2727,ikkinchi uchini esa xalqa qilib bo'yniga soldi. va... va u bir zum qotib qoldi.
2440,"-suyunchi bering, tog'a! - qichqirdi u yo'lakdan."
2728,"u bu ishni qilmaydi. tiyinga zor o'tiribdi-yu, shu ishni qiladimi?"
3310,institutda ma'piratning o'zi bilan o'qiydigan bir yigit bor ekan.
692,"poylamoqchi emasdimu, o'zlari gaplashib qolishdi. eshitish kerakmi, kerak!"
2750,- u menga yuzlanib davom etdi. - sen yolg'onchisan! yolg'onchi bo'lganing uchun qo'rqoqsan.
2018,ermon buva sokin bosh chayqadi.
1533,- o'z qizidek bag'riga olishdi. yolg'izligimni bildirishmadi. nahotki baxt faqat sevgida bo'lsa?
2334,"gur-gur uchib, don izlashadi."
376,shu hovlida bir paytlar tog'am - muhammadjon aka yashagandi.
1645,xolposh xolaning bir ko'zi ko'r.
1141,bechora qiz ishni nimadan boshlashni bilmaydi deng.
501,"bo'rikalla ham o'jar, olabuqa ham undan qolishmaydi. hay, mayli, sen shu yerda yotaver."
504,- ichim yonib ketayapti. -qarashvoraymi? - solihabibi boshini ko'tardi.
943,"xo'sh, nega so'rayapsiz bularni?"
451,imon. domimizning birinchi qavatida klava xola degan kampir turadi.
837,"bolalar o'qishda, adasi ishdalar."
2567,"nazarimda, bu yo yerning sun'iy yo'ldoshi, yo kosmik kema... -jonibekovlar uchib yurgan kema, deng?"
3275,uy yo'q edi.
2495,-nima? -ishonmayman sizlarga!
465,"ol! -oti boshqachadir? - e'tiroz bildirdi ikkinchi yigit. -mayli-da, o'rgansa bo'ldi."
2777,"- o'qi, - dedi risolat opa jurnalni ochib."
1207,bilmasangiz bilib qo'ying!
2861,ko'p o'tmay bir savat bug'i chiqib turgan kulcha ko'tarib yo'lakda a'lobushning o'zi ko'rindi.
890,"sog'lig'imni olding, erimni olding, endi jonimni ham olmoqchimisan?"
2808,"uyga yaqinlashar ekan, yuragi uvusha boshladi. ana, hov anavi joyda ayvon bor edi."
3134,olib borib bering. tinchiysiz.
459,"kerak bo'lsam men amringda, quling bo'lay umrbod."
1809,-nima derdi?! yana o'sha gap. - rahima xayolchan javob berdi.
1738,"- onamni so'kdi-ya, bo'yginang go'rda chirigur."
761,"yomon bir narsani his qilib, bo'shashib ketdim:"
2369,"qulog'iga kirmay qoldi ayollarning yig'isi. nima bo'ldi o'zi shu top? bibi maryam, ko'mak ber!"
2054,hovliga kechagi qiz tushdi. qo'lidagi sopol tovoqni u baland ko'tarib: ma!
2447,"bunday paytda mol-mulk, odatda, farzandlarga qoladi. men ham ularni xafa qilmoqchi emasman..."
2190,"u shunday o'ylab, atrofga hadiksirab qaradi."
302,eshitishgandir?
1162,"axir kitob bir-ikki tanqidchi uchun emas, minglab o'quvchilar uchun yoziladi-ku?"
507,- oyim ovozi boricha chinqirdi.
3140,"bari bir ayollarga xos qiziquvchanligi ustun keldi chog'i, qayta so'radi. - bo'lmasa kim?"
1970,"-otaxon!.. uni bo'lmoqchi edim, ammo gap bermadi."
1246,"qozonimiz haftalab qaynamasa ham, yirtiq-yamoq kiyinib yursak ham sendan ta'na qilmas edim."
1519,"vali qizg'anchiq emas, oyisi olib kelganlarni hamma bilan baham ko'radi..."
331,"mana, nima unga bu og'ir yumushda yordam bergan kuch!.."
2352,"shu itni it deb olib berib o'tiribdi-ya, uch yuz so'mga. qo'y bu, it emas."
1582,u shu tomonga yurdi. tomchilar uni pichan g'aramiga olib keldi.
2393,menga esa:
111,"sog'lig'ingni, o'ynab-kulib yurganingni bilsam, bas."
176,"qolaversa, bu insonning o'zi-o'zini himoya etish usuli."
2467,"-dadang ham kasal bo'lganimga xafa-da. aytyapman-ku, kasalni kim yaxshi ko'radi."
528,"savri xola xiyobondan bitta-bitta yurib borardi, shoshmasdi."
2451,"- suratga tushaylik, - dedi to'satdan. ajablandim."
2124,"anchadan beri garajning o'zida ishlashni taklif qilib kelishyapti, shunga o'tadimi?.."
1340,"- mana, - dedim po'choqni ko'rsatib. - soqqamni chaqib qo'yibsiz-ku!"
1185,-ertaga ertaroq keling. mehmonga boramiz. o'zlari olib ketishadi.
1561,"uning vujudi yo'q edi, go'yo kesib olingandek va yoki xonaning zulmati ichra g'arq bo'lgandek."
3108,"xatni u yoq-bu yoqqa aylantirib ko'rdi, konvertni yangitdan qarab chiqdi."
2520,u buni o'tgan yili qilolmagandi.
814,bir mahal eshik taqillab ostonada jiyani halima aya ko'rindi.
229,onam bizni bu hujraga hech yo'latmasdi.
2122,"- salomat keldingmi, endi bu yog'iga hushyor bo'l. shu kuni u uxlay olmadi."
652,"qo'y so'yib, yurtga osh berib, to'yini ham qilib bergan."
1820,dadam bir joydan qarg'a otib keldi.
2762,"-ota, - dedi shunda ilcho."
306,panjarador darvozaga suyanib uzoq turib qoldim.
2913,kimni o'ylab u shunday qildi? o'zinimi?
2895,"- salqin tushib qoldi, - dedi oyim o'ychan ohangda. - bolalarning egnida yo'q, boshida yo'q."
1351,tanimasa kerak meni...
1728,- xo'p. nega?
3267,"abdullajon yutindi. -yuring, hov anavi yoqqa borib kelamiz."
3290,"porani harom odam beradi, bildingmi!"
339,sobirjonga issiq ovqat qilmasa bo'ladimi?
58,"tanishib bo'lganimiz, qayoqqa borishimizni gaplashib olganimizdan keyin, mashinaga taklif qildim."
3382,u
628,shomga yaqin qaytardi.
1203,"hay, ketdikmi? yigit javob bermadi."
688,"-siz, meni, o'g'limni xafa qildingiz. nega olmani unga bermadingiz? -kechirasiz, - debdi yo'lovchi."
3061,"sirasini aytganda, o'sha uchrashuvdan keyin mana shunday kayfiyat paydo bo'ldi."
3333,"-jiyanim axir. insofing bormi? -mumkin emas, deyapman."
2562,xizmat qilishsin.
532,yosh ketdi!
1056,"-rahmat, - dedim men. choynak yoniga bitta tanga tashlab tashqariga chiqdik."
1627,hozir hech narsaga ajablanmasa bo'ladi. -mashinada hech kim yo'q. yolg'iz kelganman.
66,lekin nima deb kiraman?
2144,u endi shoshilmasdi.
2125,"qani, o'tiring!"
1018,"- oyim bir dag'dag'a qilgan edi, istar-istamas borib echkining oyog'idan ushladim."
961,- aytgan bo'lsalar kerak? - nimani?
3091,hovlida hech kim qolmadi. kechagi mashina ham yo'q edi.
1814,"nima qilib qo'yding, o'g'lim? obidjon aka bugungacha o'g'lidan o'pkalamagan edi."
929,"-begim, o'zing rahm qilgin, olib ketma ularni."
3081,"-meni aytti, deysizlar, bu tulki! - dedi semiz odam."
954,lekin baribir xotin - xotin-da. yolg'iz qolgisi kelmaydi.
963,"aftidan, u mirazimning doimiy oshpaziga o'xshardi."
784,"tovonidan quruq, muzdek qor sachraydi. bir mahal u qo'limni qo'yib yubordi."
2310,-ishonmayman sizlarga!
1968,qorovul chol yusufning qo'ltig'idan tutib ko'tardi...
2275,bahor nafasi. tungi smenadan qaytardim.
1090,"yarim kechada, hamma uxlagani yotgan payti u o'rnidan turdi. eski kiyimlarini topib kiydi."
859,"uyqu qayoqda? nuqul daryolarni o'ylayman. - yozda-chi, - deyman esimga tushib."
1152,"boyagidaqa gaplarni eshitganingdan keyin, bunga ishonmaysan-da. p a r p i. qo'y, o'shani eslama."
3331,tushlik ovqat qozonda. isitib iching. xolposhsha o'rnidan turdi.
3176,"-ota, - dedi shunda ilcho. - ivayloni olib qol. mendan u yosh, keyin mendek... o'yinqaroq bolamas."
1468,"o'sha kuni xolposhsha deyarli uxlolmay chiqdi. dadasi, o'gay onasiga u juda achinib ketgan edi."
1443,"ochqolib qoldingmi? hozir, hozir..."
1950,"ayolning ovozimi, alla ohangimi, xuddi onamga o'xshab ketardi."
2683,"o'rinlaridan turib, o'zlarini chetga olishdi."
2281,"- yana obkashmi? - yo'q, oftob... - uniyam aytgansiz-ku"
946,"o'zingni bos, sekinroq gapir, eshikning ham qulog'i bor, axir!"
1756,"nihoyat oyisi, yangi koptokdek kichkina kuchukning bolasini olib kelib berishni va'da qildi."
2328,"gulbahor edi. birinchi ayol esa rayhon, shubhasiz, rayhon."
826,faqat bitta sharti bor: me'yorida.
2229,kim bo'ldiykin?
1229,dutor. u g'ira-shirada uydan chiqardi.
3315,"yo'qsa, mahv bo'lajagi aniq edi. lekin qanday qilib? buni bilmasdi."
3375,oʻ
1742,"- axir, menam bolamga pufayka obermoqchiman,- dedi onam yig'lamsirab."
3057,"axir, shundoq magazinda ishlayapsan... - jamg'arib yurgan pulim bor, lekin bir yarimta emas, bitta."
2931,"ko'p o'tmay qovurilgan piyoz, go'sht hidi dimoqqa urildi. men beixtiyor o'sha tomonga qaradim."
73,ayol ham qo'lini cho'zdi. uning barmoqlarida qo'sha-qo'sha javohir uzuklar bor edi. -irodaman.
224,minnatdor bo'ldik.
704,"-tagiga yetish juda oson, - birinchi gap boshlagan ayol, aftidan, savol kutib gapidan to'xtadi."
1146,"-kim biladi, - dedim, - bir narsa qidirayotganga o'xshaydi."
3041,oxiri uning bedarak yo'qolgani haqida rasmiy telegramma keldi.
137,"yosh bola yig'laydi, katta bola tig'laydi, deb bekorga aytishmagan ekan."
166,"ha, mayli, men boray."
3114,zaynobiddin omonov qizarib ketdi. -hammasini yozamiz. ikkinchi bunaqa qilmang!
2331,asir tushgan kuni undan ajradi.
1181,- qamatmay qo'ymaydi. - u hamon g'azabdan titrab turgan dadamga iltijoli termildi.
2961,-og'ir operatsiya bo'ldi. bir ashulachining ovoz yo'llarini olib tashlashga to'g'ri keldi.
1708,"ammo sabohat bir kun emas, butunlay unikida qolib ketdi."
2938,yo'ldoshali bizning mashinamizda pungangacha bordi.
1696,- garangmisanlar? qaysi biring sindirding? bu nima qiliq? - dedi vali tuzatgan dutorni ko'rsatib.
2575,"xolparang ota oshga usta. ilikdek qilib yuboradi. osh pishguncha gap, gap, gap."
1725,-to'xtanglar! - qichqirib yubordi shu payt vela.
1062,hammamiz ichimizda g'azabimiz qaynayotgan bo'lsa ham jim uni eshitardik.
1609,to'y qilmoqchi edi. bahona bilan men ham to'y ko'rib qolardim.
2680,"shundan keyin nima bo'ldi, qanday uyiga keldi, bilmaydi."
3089,ekin ektirishibdi. buzilgan uylarini tuzattirishibdi.
933,kuzatgani qo'ymaydi. safarda filiallarning xodimlari uni deyarlik urin-tirishmaydi.
230,universitetning beshinchi kursida o'qir ekan.
119,ayol trubkani qo'yib qo'ydi.
01,"ima olasiz, molmi qo'y, novvosmi g'unajin, qo'chqormi sovliq?.. - sog'in sigir."
1481,lekin nima qila olardi! so'rasinmi?
1155,"jilmayganda ko'zlari kichrayib, ikki chakkasida yirik-yirik uchta chiziq paydo bo'ladi."
3072,-eshitding-a? - dedi obidjon aka.
669,u boshini quyi soldi.
1930,nega oyim xafalar-a? dadamlar kecha qattiq xafa qilganga o'xshaydilar.
2326,shu ketganicha hali ham bedarak.
3217,"bir kuni qayoqqadir borib, shular bilan uzoq qolib ketdi. ichishdi, kulishdi."
2867,- qatiq bormi?
478,- opamning to'yida rosa osh yeymiz! keyin quda buvi menga ko'ylak tikib beradi.
620,-picha olataroq bo'lib qoldi. o'zingiz qilib bering. kontsertdan birga qaytamiz.
476,"maslahat qilamiz, - shunday deb, eshik tomonga qichqirdim. - surayyo! kotiba qiz kirdi."
223,onam har gal xokandozni bo'shatganida qop-qora chang ko'tariladi.
2458,-ikki yildan beri shu do'konda ishlayman.
3209,savri xola indamadi.
2936,choy qo'yib yubordim. to'rtta tuxumni samovar ichiga solib qo'ydim.
1210,biroq yuragiga g'ulg'ula solgan narsa ham yo'q emas... qosimjon uni qanday qarshi olarkin?
2028,"ammo ajrashmasak bo'lmaydi. xudo haqqi, bunaqa masalalarga aralashishni jinimdan yomon ko'raman."
3297,olisdan otliq ko'rindi. qo'llar bo'ldi soyabon. bu - xo'r-langan yer o'g'li!
2959,"mardon shunday bo'lishini bilib yonidan xanjarini sug'urdi, ammo ishlatib ulgurmadi."
126,"senga jo'rdir shodligim. mirsidiq qo'shiqni tinglar ekan, allanechuk bo'lib ketdi."
582,-faqat uzoqdan kelganlar shunaqa uxlagani joy topolmay yurishadi.
1368,qandoq ko'rishamiz? ancha yurdim.
3100,"o'ninchini bitirib, institutga kirdi. quvonchi ichiga sig'may ketdi, meni bo'lsa tashvish bosdi."
1885,"kech bo'ldi, uyning to'riga kirib yotib oladi. hech kimni tashqariga chiqarmaydi."
947,"shu mahal orqa tomondan qizlarning qiqirlab kulgani eshitildi. - mana, mana, mana..."
1386,"- bu deganim shuki, o'g'irlagan narsangizni joyiga qo'ying!"
956,-tolibjon? qaysi tolibjon? hammamiz yalt etib umidga qaradik.
2418,"o'rnidan turib bir silkindi-da, g'aramning orqasiga o'tib g'oyib bo'ldi."
86,oyisi yostiqlarga bilinar-bilanmas atir sepib chiqdi.
2586,eshigini ochib o'tir! dedi. yo'lovchi ham indamay chiqib o'tirdi.
2942,"nega u saroyda ishlab yurganida yusufga, uning suhbatiga ehtiyoj tuymagandi."
930,"ammo, abdullajondan hech qanday sado yo'q."
3069,usiz chol-kampir qanday yashashadi endi?
3373,n
2150,klava xola inqillab o'rnidan turdi.
565,bolalarimga qanday zavq berdim? yugurib mehmonxonaga kirdim.
2927,-ayol kishi ham odam-ku! odam odamga ishonishi kerak! nazirpolvon yalt etib unga qaradi.
2133,ko'ngli negadir notinch bo'lib ketdi.
1102,"klava xola inqillab o'rnidan turdi. - rahmat, o'g'lim, - dedi negadir ta'zim qilib."
83,"shunda sen bir ish qolganini ko'rasan: farzlarni ado etish. qolgani behuda, safsata..., - degandi."
1553,xotini ham shunga ko'nikib qolgan. lekin baribir xotin - xotin-da. yolg'iz qolgisi kelmaydi.
479,"kunduzi uyda, hali u, hali bu. kechqurun omborga yo'l oladi. zerikish qayoqda?"
2578,lekin ozoda meni tark etmagan ekan.
1108,-xayr.
2714,"- o'tir, ovqatlanib ol. qorning ochib ketdi-ku!"
2754,"xushxabarni eshitishi bilan otga minib, uyga jo'nadi."
2020,"-xola, kirsam maylimi? - deb qichqirdi. -bo'masa-chi, kiraver, - dedi shahodat xola."
25,"- hozir akangiz kelsin, tahorat olgani o'tuvdi."
2798,"o'qib yurgan paytlarida tuzuk edi, haftada, juda bo'lmasa oyda bir yozib turardi."
2038,"uni sizga emas, yusufga qoldiryapman. o'qishi uchun, o'qishga yordam bo'lsin, deb."
633,yusuf anchadan buyon bunaqa masrur chehralarni ko'rmagandi.
1841,o'limni o'ylagan odam tinch bo'lishi kerak-da.
30,nechun kelding? muroding ne?
1670,"o'tirish avji qizigan payti, qosimjon hazil aralash:"
1543,"bolalar bir-birlarini quvlashgan, osmonni boshlariga ko'targuday qichqirishgan..."
3103,ko'pchilikka uning gapi ma'qul bo'lgandek edi. lekin hech kim dadillik bilan rozilik bermadi.
945,-qanday qilib? - hayron bo'ldim. -bilmadim. yo'lini topaman.
345,"oq, oydin kechalar. bolaligimni eslasam, iliq yoz kechalari ko'z oldimga keladi."
2425,"hamma hayron. hatto, bek ham hayron bo'ldi avvali."
2531,kolxozning bo'linmas fondi emish bular. nazira beixtiyor jilmaydi.
1847,sumalakni sog'inibsan-da? - bu tursunoy opa edi.
1279,"yo'ldagi izlar chuqur-chuqur botgan, ikki cheti belim baravar qor."
2188,paltongizni anavi qoziqqa iling. judayam chiroyli ekan.
1676,ammo juvon ko'nmadi.
1188,"shunda:. -bu oddiy soat emas, dadamlarniki, - deydilar."
2213,alpomishnikiga o'xshab qirq gaz keladi. qaytib kelgandan keyin o'sha qilichni sizga beraman.
3084,kun tikkaga kelganda bozorda odam siyraklashdi.
2135,u shoshmasdi.
