872|oyim dodlagancha tobutga yopishdi.
873|qishloq kengashining raisi kelib ketgandan beri shunday bo'lib qoldi.
874|-yo'q. nima edi? - so'radim men ham beixtiyor jilmayib. -bugun osh qilsak?
875|lekin baribir bu narsa yusufni yo'ldan qaytarmasligi kerak.
876|umid juvonning oldiga, o'choq boshiga bordi.
877|-obid aka!
878|shundoq dedimu, bag'riga otilib to'yib yig'lagim kelib ketdi. ammo o'zimni ushlab qoldim.
879|o'n kun deganda yetib bordik. bu maskov degani xo'pam katta shahar ekan.
880|-samad!
881|-tanya... - dedi ayol va yer ostidan unga qarab qo'ydi.
882|- qarzlarim bor. o'shanga beraman-da. akamning qovog'i osildi:
883|ko'p borib turar ekan. hamma yana hayron edi. vela fashistlarni qayoqqa olib ketdi ekan?
884|hech kimi yo'q. nima bo'ldiykin? savri xola bitta-bitta yurib borardi, shoshmasdi.
885|o'zizziyam o'ylang mundoq. dilbar opa yana bir nima deb ming'illadi.
886|-ular o'lganmi?
887|-mashinada kim bor? - javob bermay so'radi yigit.
888|ajab emas kelib qolsa.
889|- gaplashdim. aniq bir nima demadi-yu, lekin rozi bo'lgandek.
890|sog'lig'imni olding, erimni olding, endi jonimni ham olmoqchimisan?
891|uning zardasini g'ulom aka tushunadi. shuning uchun, jo'rttaga yarasiga tuz sepadi:
892|yo'q, o'zi oq, qulog'i qora bo'lgani uchunmas. chap qulog'ining qiyshiqligi uchun.
893|kelayotgan shanbaga to'y... zumrad bo'shashib ketdi. astagina:
894|uchovlari kulib yuborishdi.
895|- keling, opovsi, yaxshi yuribsizmi, kelinim yaxshimilar? - dedi ovozi titrab. - kiraveringlar.
896|ikki ko'zi, qovoqlari shishib ketibdi bechoraning. -ey bola!
897|bir mahal ko'cha eshik tomonda do'stimning ovozi keldi:
898|- shukur, aylanay. o'g'lingizdan xat bormi?
899|sen yerdamas, ko'ksimda - yuragimda yashading,
900|bor boyligim bolalarim.
901|-harakat qiladilar.
902|o'z ismini eshitgan amir orqasiga qaradi va yusufni ko'rib, davradan ayrilib chiqdi. ko'rishdilar.
903|norboy norbo'taevich! bizning suyganimiz qani?
904|choy qo'ymoqchi bo'lib o'rnimdan turmoqchi edim, u to'xtatdi. -man o'zim!
905|- nima qilding?! - dedi g'azab bilan.
906|- erta-indin chiqib qolsa kerak.
907|juvon yana epchillik bilan o'rnidan turib chiqib ketdi.
908|-barakalla! qizimning qo'li gul...
909|kuyla, sozim, kuyla, kuyla, tinma...
910|nihoyat, mehmonlar tarqalishib, xonada uchovlon qolishdi.
911|oldida baxaybat, mo'ylovlari tikandek qattiq bir qora it ko'zlarini baqraytirib unga qarab turardi.
912|xolangiz ham o'sha yoqda.
913|ular kun bo'yi tosh tashishdi.
914|yo'llari endi yaqin edi.
915|osmonga qaradi.
916|qishloq yoqdimi senga? o'h-ho', seni kim bunaqa chiroyli qip qo'ydi?
917|ko'chaga chiqqandan keyingina yig'lab yubordim.
918|vasiyatmi? dunyo bilan hisob kitob. uni bunga, buni unga degandek bozorlik.
919|bir-ikki marta kinoga bordik, xolos. ketaveraymi? nima deysan?
920|bahonada ancha yozilardim ham... - u bir qarorga kelgandi.
921|-o'jarlik qilib, chakki qilasiz. -opa, hovuz qayoqda? ko'rsatdim.
922|-kamolbek, - chaqirdilar bir mahal otam. - shu yerdamisiz?
923|zahro ham...
924|albatta men hech qayoqqa borganim yo'q. qayoqqa borardim?
925|o'qituvchilar xonasining eshigini qo'rqa-pisa ochdim. bu yer ham sovuq, devorda xaritalar.
926|g'ira-shirada uyg'ondi. to'g'risi u uxlagani yo'q.
927|shularni ham yechtirdi.
928|- yusuf eshik oldiga kelib chaqirdi.
929|-begim, o'zing rahm qilgin, olib ketma ularni.
930|ammo, abdullajondan hech qanday sado yo'q.
931|nazarimda qishlog'imizda katta yovvoyi mushuk, siyom mushugi deyishadi.
932|shu tobda menda ham yo'q emas bunday imkon.
933|kuzatgani qo'ymaydi. safarda filiallarning xodimlari uni deyarlik urin-tirishmaydi.
934|-singlim, menga gul kerak edi...
935|-ketovuz, ketovuz, hozir ketovuz, yur.
936|dadamlarni so'ramadim.
937|kelinim eson-omonmilar? dalavoy indamay bosh irg'ab qo'ydi.
938|yostiq tagini ham qarab qo'y - deb yozilgan edi unda.
939|afzalxon akam anchagacha cho'kkalab turdi-da, sekin qaddini rostladi. men tomonga burildi.
940|orqamga o'girildim.
941|olishuvning o'rni emasdi, mirazim bilan said darvoza tomon qochdilar.
942|bahor nafasi. tungi smenadan qaytardim. kun hali erta.
943|xo'sh, nega so'rayapsiz bularni?
944|o'shanda ko'zimga olovday ko'rinib ketdi. kim bor yana? - deb so'raganda, men o'rtaga chiqdim.
945|-qanday qilib? - hayron bo'ldim. -bilmadim. yo'lini topaman.
946|o'zingni bos, sekinroq gapir, eshikning ham qulog'i bor, axir!
947|shu mahal orqa tomondan qizlarning qiqirlab kulgani eshitildi. - mana, mana, mana...
948|ba'zi aytadigan narsalarim sizga yoqmaydi. -nega? - hayron bo'ldi sabohat qodirova.
949|hozir... hozir o'tib ketadi. mana, bo'ldi... ertalab-chi, oyi, yomg'ir yog'di.
951|keskin harakatdan boshi aylandi.
952|keyinchalik ishga joylashtirib qo'ygan ham shu bo'ldi...
953|eri xam o'rnidan turmadi. ikkalasini-da noxush o'ylar o'z girdobiga tortib ketgan edi.
954|lekin baribir xotin - xotin-da. yolg'iz qolgisi kelmaydi.
955|karmonni katta ochgan. ayamay pulni sochgan,
956|-tolibjon? qaysi tolibjon? hammamiz yalt etib umidga qaradik.
957|og'ir jangda beglar begi g'olib chiqdi. asirlar zanjirband bo'ldi.
958|- nima og'riydi? - deydi anchadan keyin. - o'sha yigitning yelkasi-da. - og'ribdi.
959|-tanimayman, - dedi u, gap tamom, deganday yana bolaga qarab. - yamoqchiga ishim tushmagan.
960|akalarim bilan bir g'ujum-bir g'ujumdan talashib yedik.
961|- aytgan bo'lsalar kerak? - nimani?
962|na tashqi ko'rinishiga qarardi, na biron faoliyat etagini tutay, derdi.
963|aftidan, u mirazimning doimiy oshpaziga o'xshardi.
964|labbay?
965|senmisan, sanjar?! - qichqirib yubordi obidjon aka uni bag'riga bosgancha.
966|zum o'tmay qo'lini yuvib chiqdi-da, mehmonlarni kutib olish uchun shoshildi.
967|u xuddi qattiq charchab yaqindagina uyquga ketgan odamni eslatardi. o'pkam to'lib ketdi.
968|u adashgan edi.
969|-mehmonlari bor ekan-da, - dedi chol. -mehmonlar nima qiladi! - choyxonachi yonimizga o'tirdi.
970|amir uning yuk mashinasi ekanini, ustida esa erkagu ayol o'tirib olishganini ko'rdi.
971|o'shanda kamandiriga xat yozaman. oltmishvoyga aytib turaman, o'zi yozadi.
972|lekin bir-ikki piyola achchiq tseylon choyidan ichib, tanasi yayraydi.
973|manzilga yetmasimizdan qorong'i tushdi.
974|go'yo dutorni zebi xola chalmas, torlarning o'zi nola qilar edi.
975|muallim...
976|alamini ichga yutib yalindi bekka shunda:
977|nega shug'ullanmayman?..
978|bolalaringni ham olib ket. o'zing qara, o'zing boq. och qolishganda jo'natma.
979|ko'rib turibsiz-ku... - e, nimani ko'raman!
980|qo'lingizni gul deyishadi. butun umidimiz sizdan.
981|buning ustiga yolg'izligi qo'shilib, bir dardi o'n bo'ladi. yaxshiyam sotiboldi bor ekan.
982|-dadil bo'l, oshna. kelishyapti, ko'ryapsanmi? -ko'ryapman.
983|ana, yana bozorga kirdik.
984|u ko'ktoyning oldiga bir narsa tashladi.
985|keyin trubkadan xansiragan ovozi keldi:
986|bir necha daqiqa o'tgach, nimadir taraqladi-da, xirildoq ovoz paydo bo'ldi.
987|hammamiz rozi bo'ldik. hikoyachimiz o'rnidan turib, pastga tusha boshladi.
988|-kesib olibsiz-ku! shunday qo'lni ham kesib bo'ladimi?
989|har kim o'zi bilan o'zi ovora, qayrilib ham qaramaydi.
990|yolg'on! qachon qarasa, ko'mirga botib yuradigan rabochiy edi.
991|u o'zi va oygul oilasining moddiyan o'xshashligiga suyanib, shu mening tengim deb ishongandi.
992|qadamini o'ylab bosadigan bo'ladi. - albatta, senlar o'qimishlisan, hamma narsani bilasan...
993|bir yil o'tganda moskvaga xat yozdi. hozircha hech qanday ma'lumot yo'q.
994|- qani, bu yoqqa keling.
995|ketma-ket farzand ko'rdik.
996|- nima? asqar akam... - kuyoving amon...
997|raykomga borishim kerak.
998|- ma'piratning o'zi nima derkin? -nima derdi, xo'p deydi.
999|- yo'q, apa! birga bo'lmaganimizga ham to'qqiz oy bo'ldi, to'qqiz oy!
1000|galina ham xuddi shunday, kichkina, oppoq qo'llarini cho'zib turgan edi... bunga ancha bo'ldi.
1001|kun isib borar, suv ichgim kelardi. oyim ham toliqib ketdi shekilli, nuqul atrofga javdiraydi.
1002|- jon xola, komissiya bor.
1003|-qaytarishim mumkin! - avvalgiday shahd bilan gapirdi shavkat. - siz qiz bolani haqorat qildingiz.
1004|ovozi asosiy ish va yashash manba'i bo'lganlar kasblarini o'zgartirishlariga to'g'ri keladi.
1005|o'zingizga biram yarashibdiki...
1006|telpak masalasi ham shundoq.
1007|- bo'lmasa, iltimos, o'n so'm berib turing. uydan bepul chiqib ketganman.
1008|ishdan bo'shatishdi, - tiz cho'ktirishdi qisqasi, - achitib kuldi said.
1009|- cho'pon emasman, lekin o'g'ri ham emasman!
1010|-bilet bormi? -karim uchta bilet bilan poylab turadi.
1011|tandir tagida edi. hovliga olib chiqdi.
1012|borsin o'sha pokistonga.
1013|ko'cha og'zida xayrlashish uchun komil qo'l uzatganda:
1014|- qiluvdim, - dedi u sekin.
1015|qarasam, yonimda boyagi atlas ko'ylakli singilcham yumshoqqina bo'lib pishillab uxlab yotibdi.
1016|jahongir yelkasi osha onasiga qaradi:. - jizzaxning yo'lida tog' yo'q.
1017|ko'p o'tmay u yana shu gapni boshladi.
1018|- oyim bir dag'dag'a qilgan edi, istar-istamas borib echkining oyog'idan ushladim.
1019|yoshlikda e'tibor bermas ekansan kishi. ammo ulg'ayganing sari mehnatning qadriga yetar ekansan.
1020|-yo'q, yo'q, - dedim zarda bilan.
1022|xalqning o'zi bizga olib kelib beradi tikkan narsasini. chet elga nima qiziq?
1023|abdujalil aka, bu yoqqa qarang! - biroq abdujalil aka qaramadi.
1024|-tirrancha! o'chir ovozingni!
1025|ko'ktoyning o'zi yugurib oldiga keldi.
1026|men tez-tez toshkentga kelib turaman.
1027|dadamga ayting, qovun-tarvuz so'yib tursinlar! - taklif qildi sabohat. -to'g'ri aytasan! chaqir!
1028|g'adir-g'udir g'isht topib, ishqalayverasiz, ishqalayverasiz.
1029|guli qizardi. ammo quvonchini yashira olmadi.
1030|- menam, menam boraman! - mehmonga ketayotganim yo'q, - dedi oyim bosh chayqab.
1031|u oyog'i bilan itning jag'i aralash tepdi. lekin hayhotdek itni bu bilan qo'rqitib bo'lmasdi.
1032|erka bo'lmay ketgur! qayoqlarda yuradi?
1033|demak, ayollarning gapi tuhmat emas, rost...
1034|jo'raboshimiz quvlik bilan hammaga bir-bir qarab qo'ydi. - bo'pti! - dedi do'rillab.
1035|yo'q, u bo'lmasa ko'ngil joyiga tushmaydi.
1036|sanobar kamolova uning ancha yengil tortganini payqab qo'shib qo'ydi.
1037|hatto boshini ko'tarishga qurbi yetmay qolgan.
1038|unda onasi hayot edi.
1039|ruqiya opamlar kun bo'yi nima qilsanglar, shuni yozinglar, degan edilar.
1040|- u bir zum yerga qarab turdi-da, qo'shib qo'ydi: - bugun payshanba, bormoqchiman.
1041|javob bermadim. -men ham charchaganman.
1042|ilgari pensiyaning tiyini ham hisoblik edi. endi bunaqa emas. univermagga kirib chiqsa bo'ladi.
1043|u bunday odamni ertaklarda eshitgan edi.
1044|xudo xohlasa, hammasi iziga tushib ketadi.
1045|-nima bo'ldi? - xavotirlanib so'radi kozimning dadasi.
1046|shularni yozib o'tirgan edim, eshikdan dadamlarning tovushlari eshitilib qoldi.
1047|ko'ktoy bir pas nima qilishini bilmay turdi, yoqimli hid yana dimog'ini qitiqladi.
1048|senga temur obrazi yoqadimi?
1049|varaqlari titilgan, oftobda sarg'ayib ketgan.
1050|-shuni ham tushunmaysanmi? - dedi gulbahor.
1051|qo'lingizga chiptangizni berib, fisht-t, deydi.
1052|- kimniki? - dedim pulni ko'rsatib.
1053|- birov urdimi?
1054|yalangoyoq tuproq sachratgancha katta ko'chaga yugurdim.
1055|hozir o'zlari keladilar.
1056|-rahmat, - dedim men. choynak yoniga bitta tanga tashlab tashqariga chiqdik.
1057|- bor, bolam, o'ynab kel, - dedi oyim mening hamon qo'rqib turganimni ko'rib.
1058|botirali. yig'i zanjir bo'lib kelib og'zimga tiqildi.
1059|lekin u o'zini qo'lga ola bilardi. bas, tundagi ikki soatli uyqu yetarli.
1060|qo'li xamir yuqi bo'lgani uchun bilagi bilan yelka qoqib ko'rishdi.
1061|butun badani qaqshardi. oyoqlari zo'rg'a qimirlardi.
1062|hammamiz ichimizda g'azabimiz qaynayotgan bo'lsa ham jim uni eshitardik.
1063|- loy qozonga oltin tuvoq bo'lmay bo'yginang lahatda chirigur!
1064|bizdan jirkanadi u kishi. iloji bo'lsa bizni ko'rmasa!
1065|aka-singil bo'ldik endi, umidaxon. biznikiga albatta borasiz.
1066|taxta devorlar orasidan kiraboshlagan izg'irin shamol ko'ktoyning etini junjitdi.
1067|kampirmi u, yo bevami yolg'iz qolgan bu yurtda? yo'q!
1068|mana, o'sha belgi - endi u shapaloqdek...
1069|uch xonali kvartira berishibdi. -nima, biznikiga sig'may qoldingmi? munira uh tortdi.
1070|oltmishvoy akangiz keldi. keldi... - dedi ovozini pasaytirib.
1071|men - orifman.
1072|shunda zebi xolaning jahli chiqib ketdi.
1073|sizda nima gunoh?
1074|- sen musulmon bo'lsang bas, bizga tinchlik kerak.
1075|ma! u ko'ktoyning oldiga bir narsa tashladi. bu yarim buxanka non edi.
1076|- salomat bormisiz?
1077|- nega deganda, qonqus o'zimizning anhor.
1078|amirning yuragi hapqirib, hayajoni bo'g'ziga tiqilgancha asta yurib otga yaqinlashibdi.
1079|yo'q, oyog'ingni ochibroq o'tir.
1080|yusuf nima deyishini bilmay qoldi.
1081|yig'lab turgan norasidaga rahmi kelmagan odam - odammi?
1082|-tizzalarim haliyam qaltirab ketyapti.
1083|- voy imonsizlar!
1084|orqada hech nima ko'rinmasdi.
1085|o'zi yopishdi, desa nima bo'ladi?
1086|xona jimjit bo'lib qoldi.
1087|bir mahal baliq suzib chiqdi.
1088|- o'g'lini olib keldi.
1089|qorong'ida hech narsa ko'rinmadi.
1090|yarim kechada, hamma uxlagani yotgan payti u o'rnidan turdi. eski kiyimlarini topib kiydi.
1091|-eshitaman! kim?
1092|ammo hech narsa ko'rmadi.
1093|- mana o'sha o'n so'm!
1094|yig'i zanjir bo'lib kelib og'zimga tiqildi. mahkam og'zimni ushladim.
1095|axir, seni birov tanimagan joyda shunaqa bo'ladi-da.
1096|yana shunaqa qilib izimga qaytdim... yigitlar zavqlanib kulishdi. yusuf davom etdi.
1097|haytovur hamma ishlarim saranjom ekan...
1098|- kartoshka yeyishyapti. - sen nega yemayapsan? - siz bilan yeyman.
1099|qarasam oyim chindan ham xafa bo'ladigan. ishtaham bo'g'ildi. kosani nari surdim.
1100|mirsidiq ochib ko'rib, qo'rqib ketdi, ammo sezdirmadi.
1101|har holda erkak, yaxmalakdan qo'rqmaydi. u shu xayol bilan bo'lib yigitni unutdi.
1102|klava xola inqillab o'rnidan turdi. - rahmat, o'g'lim, - dedi negadir ta'zim qilib.
1103|voy! shotursun aka!
1104|acha xola parvo ham qilmadi.
1105|- iya, kechasi ketamizmi?
1106|ko'cha xayrli ish. lekin...
1107|- hech narsa qilmaydi, ular o'z ukalarim.
1108|-xayr.
1109|qarasam, oshxona tomondan gup-gup etgan tovush kelyapti - oyim o'g'irda tolqon qilyapti.
1110|shiddat bilan sakrab turdi o'sha tuni sayfiddin, g'ordan chiqdi, alangladi atrofga bir daqiqa!
1111|traktor tovushi eshitilishi bilan uchib tashqariga chiqdi.
1112|o'rnimizdan turganimizdan to'g'onning bir tarafidagi suv chiqarilib tizza bo'yi qolgan edi.
1113|odamni ezadigan, yig'latadigan tush... hech ishongim kelmaydi.
1114|- nimaga edi? - dedi ayol oyimning gapini bo'lib.
1115|ammo ishonmaganini hech kimga bildirmadi. nonushtadan so'ng sozandalar jo'nab ketishdi.
1116|tashqarida hamon terak barglari shitirlaydi. daryo shovullaydi.
1117|xayolidami, tushidami o'sha olifta yigitlarni ko'rdi.
1118|yig'lamoqdan beri bo'lib, yelkamni qisdim. - yur! - vali qo'limdan tutib uyiga boshladi.
1119|lekin baribir, shuni siz bilan oxirigacha olaman.
1120|mana, yil bo'lib qoldi, sendan xat olmayapman.
1121|onasining ko'ynagiga bekinib olgan. xondamir! deb chaqirdi botirali.
1122|yana ariza bilan yuqoriga chiqarmish.
1123|yettisini o'tkazdik, hech kim kirmadi mahalladan. ishxonasidan besh-o'nta kishi kelgan bo'ldi.
1124|maskovni manman degan bedanalarini qochirdi.
1125|butun qishloq temir qo'rg'on bo'ldi qosh qorayguncha, derazalar yopildi-yu, tanbalandi eshiklar.
1126|tog'a bo'lib nasihat qil. oyda-yilda bir borsang, dumingni tutqazmaysan.
1127|yuziga fotiha tortib, silliq iyagini silab qo'ydi.
1128|innaykeyin, shu yerda ishlaydigan bo'lsalar, g'alva, tashvishlarimizga sherik bo'lsinlar-da!
1129|ular hovlida, baland taxta so'rida yotishardi.
1130|- mashinada ola qoling, - dedi oyim. sartarosh qutichadan yaltiroq mashinasini oldi.
1131|institutni tamomlab qariyb o'n yil ishlagan.
1132|mirsidiq zarb bilan sherigini turtdi.
1133|oq marmar, qora marmar... bahor devorlarning oftobro'ya etaklaridan boshlanmaydi.
1134|bir oydan keyin ketamiz. -qayoqqa? -harbiy xizmatga.
1135|go'yo ikki yo'lning boshidaman, qaysi birini tanlashni bilmay garangman.
1136|- o'shanda nega unaqa deding, bo'yginang lahatda chirigur! - dedi u yana dag'dag'a bilan.
1137|- professor vlasov ham ko'rgan.
1138|onasining hurmati uchun shunday ism qo'ygan. har yili kuzda kelib ketadi. -qabrini bilmaysizmi?
1139|-nega bunday qilibdi? so'ramadingmi?
1140|bilaman, dunyoda habiba buvidan saxiy odam yo'q. - buvi, non, - dedim yana o'sha ohangda.
1141|bechora qiz ishni nimadan boshlashni bilmaydi deng.
1142|ular ancha vaqt yeb-ichib, bir-birlariga gap otib o'tirishdi.
1143|- ermon buva tantana bilan qaddini kerib qo'yadi.
1144|biz tarixchi emas, magazinchiyu bozorchi bo'lib o'tiribmiz.
1145|demak, u qoladi.
1146|-kim biladi, - dedim, - bir narsa qidirayotganga o'xshaydi.
1147|atrofini yarim halqa qilib o'rab olgan itlar tiraqaylab qochishdi.
1148|solihabibi unga iltijo bilan tikildi. zumradxon telefonni joyiga qo'ydi.
1149|u shoshib oshxonaga o'tdi, choy qo'ydi. oynaga qarab, apil-tapil o'ziga oro bergan bo'ldi.
1150|keyin yana ikkita qo'shildi.
1151|bir joylik odammiz-ku, o'rgilay.
1152|boyagidaqa gaplarni eshitganingdan keyin, bunga ishonmaysan-da. p a r p i. qo'y, o'shani eslama.
1153|faqat tuflisini kiyib bo'lib:. -men ham boraman, - dedi qat'iy qilib.
1154|-ha, kasalni kim yaxshi ko'radi? -dadamlar-chi? nega ular ham xafalar?
1155|jilmayganda ko'zlari kichrayib, ikki chakkasida yirik-yirik uchta chiziq paydo bo'ladi.
1156|ustiga-ustak, mahallaboshi ayollardan bo'lsa...
1157|yuqorida ermon buvaning ingichka tovushi keladi.
1158|xadicha
1159|axir, u kenjavoy ovosining o'z onasi-ku.
1160|ruqiya opamlar yelkamga qoqib qo'ydilar.
1161|zumradxon shunday deb, burchakda, televizor ustida turgan telefonni oldi.
1162|axir kitob bir-ikki tanqidchi uchun emas, minglab o'quvchilar uchun yoziladi-ku?
1163|onasi ham o'qimishli ayol.
1164|yana sukunat cho'kdi. ammo endi bu boyagidek ko'ngilni g'ashlovchi jimjitlik emas edi.
1165|to'satdan eshik ochildi.
1166|bu kishi o'rtog'im - nurilla. ikkalamiz ham fizikmiz.
1167|- shirinsoyga! sen bizni tashlab ketarmiding?
1168|-xudo o'zing kechir! kechir mani xudo!
1169|- erta-indin kep qolar. - o'sha pista o'lgurning sotilishiga qarab qopmiz-da endi!..
1170|tili bilan teng aylanadigan, xizmatiga shaylanadigan,
1171|zumradning rahmi kelib ketdi.
1172|gapirganida duduqlanib qoladi. chap qo'li tayoqday osilib turadi.
1173|-ovora bo'lmanglar, o'zim ketaman, - dedi yana mahfuza. bu gal u rasmana jilmaydi.
1174|u kuchli hayajon ichida bo'yniga solingan arqonni unutgandi.
1175|-keldik, - dedi u oshnasiga.
1176|- chol-kampir kirib chiqqandan keyin kirdim.
1177|sh a v k a t. odamda hamma narsa yaxshi bo'lishi kerak. p a r p i.
1178|- oshpaz, - guli yana jilmaydi. - shefpovar.
1179|- kiruvring yusuf aka, - u mehmonga peshvoz chiqdi. so'ng alimqulga yuzlanib dedi:
1180|yo'q, yo'q, oyijon... yig'layotganim yo'q.
1181|- qamatmay qo'ymaydi. - u hamon g'azabdan titrab turgan dadamga iltijoli termildi.
1182|ko'zlari charaqlab ochildi. - ah!!..
1183|- kozimning dadasi xotinining oyog'iga o'tirdi.
1184|- toy-ku! qanaqasiga ukam bo'lsin? - dedim iljayib.
1185|-ertaga ertaroq keling. mehmonga boramiz. o'zlari olib ketishadi.
1186|lekin nafsilamrini aytganda, amirning holi bu dunyo odamlarinikiga aslo o'xshamasdi.
1187|ammo ermon buvaning oyog'i nega oqsoqligini hamma biladi. biladi-yu, hamma har xil gapiradi.
1188|shunda:. -bu oddiy soat emas, dadamlarniki, - deydilar.
1189|- nimani o'g'irlabman? - dedi ovozi qaltirab. - ayting, nimani olibman?
1190|shuyam qarg'agan edi, deydi. mahallaga qo'shilolmasam, birovga hasrat qilolmasam.
1191|nega? axir u gullarni yeru ko'kka ishonmasdi-ku!
1192|- bu qanaqa tuhmat! - dedi yig'i aralash.
1193|keyin shaharga ketadi. tushga yaqin qaytib, bir-ikki soat uyda bo'ladi.
1194|men yong'oqni yaxshi ko'raman.
1195|- oyi, suv, - dedim hiqillab.
1196|va o'lim yuz berdi. demak, orqaga yo'l yo'q edi, demak, alamlar, ko'zyoshlar behuda...
1197|nemislarning o'zlaridan ko'ra itlari uni ko'proq qo'rqitardi.
1198|shu payt g'orning og'zida shovqin bo'lib ketdi.
1199|oyi, ertalab noto'g'ri gapirdim. kim nima istasa shuni aytishim kerak emas.
1200|shunday qo'lni ham kesib bo'ladimi?
1201|manzuraga ham bejiz uylangani yo'q.
1202|bilmagan ekanman, men onamning emas, onam mening suyangan tog'im ekan.
1203|hay, ketdikmi? yigit javob bermadi.
1204|sobirjon kulishga harakat qilib.
1205|nega yalpayib o'tiribsanlar? bir hafta burun kelishlaring kerak edi bu uyga.
1206|- kelinoyi birdan jimib qoldi.
1207|bilmasangiz bilib qo'ying!
1208|bu menman!
1209|uyni-ku, olvobsan, xursandman.
1210|biroq yuragiga g'ulg'ula solgan narsa ham yo'q emas... qosimjon uni qanday qarshi olarkin?
1211|bolalar xaxolaydi.
1212|- qa'nida turamiz. shundoq guzar oldidagi qo'shqavat darvoza.
1213|kartoshkani qozon-pozoni bilan ko'tarib kelmoqchi bo'ldi.
1214|yusuf esa nimaga keldi?
1215|lekin nima qilishni oyim ham bilmasdi.
1216|mastavani boshimga uramanmi!
1217|xiyobondan ketyapmanu, xayolim unda. qaerda ekan hozir?
1218|- termosini ko'tarib vagonga inspektor chiqdi.
1219|farasmon qo'ychi... kelin qilganingda qizim derding.
1220|oyim kun chiqmasdan turib yo'lkalarni supurardi.
1221|men uning tutaqib ketishini kutib turardim.
1222|yo'l bo'ylab borish kerakmi yo uni kesib o'tib, to'g'riga - o'rmon ichidan ketishi kerakmi?
1223|- aytsang omon qolasan, qishloqning eng go'zalini xotin qilib olasan... dushman bari qah-qah urdi.
1224|-avto... avtomobilchi tolibjon-da? -so'radi nihoyat.
1225|- bechorani unaqa demang. bir poy zirakni nima qiladi?
1226|tashvishimiz bo'lmaydi.
1227|birovlar qadriga yetmasa yetmas. o'zi xursand bo'lsa bo'ldi.
1228|- eshitdingiz, o'rtoq toshev? guvoh bo'lasiz! xizmat burchimni bajarayotganimda haqorat qildi.
1229|dutor. u g'ira-shirada uydan chiqardi.
1230|- o'lib qoladi!
1231|- martabasi baland bo'lsin, topgani tugallik bilan o'tsin. omin! shundoq deng?
1232|- keyin mayli. -yordam berasiz-a?
1233|do'xtir bo'lasanmi?
1234|-o'g'limdanmi? -ha, o'g'lingizdan. -voy, bolam-ey, bolajonim-ey!
1235|yusufning esa ko'zlari o'zga narsaga mixlangandi.
1236|-qo'ying, yig'lamang, foydasi yo'q. urushning oqibati bu. yig'lamang.
1237|garangsib qoldim.
1238|-dadang qaerda? -urushda...
1239|keladi-da, xaridorlar! yaxshi qiz ekansizki, sovchilar keladi. - nima, bozor bo'lib men echkimanmi!
1240|hech! biz tarixchi emas, magazinchiyu bozorchi bo'lib o'tiribmiz. ertaga-chi?
1241|nazira katta yo'lga chiqquncha hech kimni uchratmadi. u yengil nafas oldi. markazga hali yiroq.
1242|burnimga musht tushdi. peshonabog'im bilan og'zi burnimni berkitganimcha oshxonaga chiqib ketdim.
1243|shunga qaramasdan, yusuf do'stining xotini bilan don olishib yuribdi.
1244|-hoy, cho'loq!
1245|safardan qaytib kelib xotiniga boshqacha, sinovchan ko'z bilan qaradi.
1246|qozonimiz haftalab qaynamasa ham, yirtiq-yamoq kiyinib yursak ham sendan ta'na qilmas edim.
1247|chol parvo qilmadi.
1248|to'poloniga toqatim yo'q. - u chiqib ketdi.
1249|-tuzuk ham gapmi! lablariga e'tibor berdingmi? xuddi pishgan olchaning o'zi.
1250|fermaga borarmishsiz!
1251|judayam ko'p.
1252|- boshqasini bilmayman-da...
1253|bu yerda uning duradgorlik asboblari turardi.
1254|- qadam yetdi balo yetmasin!
1255|kunduzi uxlarman. ertaga ishga bormasam ham bo'lar? harholda yubilyarman-ku.
1256|usiz nima bo'lardi? savri xola uyiga kelib, ayvonga cho'kkaladi. ancha o'tirdi.
1257|so'rab ham nima qiladi. otpuskada, baribir emasmi, qayoqqa borsa?
1258|-aka, - der u. - tongga qadar yov cho'chiydi hujumdan.
1259|men bizni, bola-chaqamizni hech vaqosiz qolish balosidan, qashshoqlik changalidan xalos etdim.
1260|buni bilmasdi.
1261|- allo, tohir, sizmi bu?
1262|to'xta-chi! - uning esiga qo'lidagi chelak tushdi.
1263|ularni olib kelish kerak.
1264|nega kelib-kelib, ishlari teskarisiga ketganda?
1265|-qizginam, bolajonim!
1266|beshikdagi qo'chqorim-ey, alla. ukam ovunib qoladi.
1267|- tish do'xtiri bo'laman.
1268|axir, yuz ham chidamay qoldi, hadeb so'rashga.
1269|- oyijon! - dedi iltijoli ohangda. - oyijon! o'zingizmisiz?
1270|ha, aytganday, yangi gazeta olib chiqdim, talabgorlar bo'lsa, marhamat.
1271|-keldim, - dedi savri xola. u o'zini endi ancha bosib olgan edi. - nima qildi, bolam?
1272|birdan qarsak ko'tarildi. abduqodir do'stini tirsagidan ushlab, oldinga boshladi.
1273|- shunday dedi beglar begi, qamchi bosdi otiga.
1274|- bilmabman-da, o'g'lim. o'zing do'ppisi bilan berding.
1275|- bo'pti, omin oblohu akbar!
1276|ko'z o'ngim qorong'ilashib ketdi.
1277|sen chiqavergin, yer yuzini iflos narsalardan tozalaydigan odamlar bor, der ekan.
1278|talashmanglar! - xulosa qildi hoshim aka. - uch kun poylaymiz.
1279|yo'ldagi izlar chuqur-chuqur botgan, ikki cheti belim baravar qor.
